wkt_geom;COORD_X;COORD_Y;LONGITUD;ANGLE;C_Tram;C_Nus_I;C_Nus_F;Distric_D;NDistric_D;Illa_D;CVia_D;TVia_D;NVia_D;Tram_Dret;Distric_E;NDistric_E;Illa_E;CVia_E;TVia_E;NVia_E;Tram_Esq;distance;angle
Point (431505.63502875651465729 4581743.56681470852345228);431503.415;4581739.859;31.351;59.09;T00598P;N00364B;N00360X;1;Ciutat Vella;11840;49407;Carrer;Carrer Brosolí;6 <=> 8;1;Ciutat Vella;11830;49407;Carrer;Carrer Brosolí;5 B <=> 7;20;30.909210100456335
Point (431510.77182052069110796 4581752.14663815498352051);431503.415;4581739.859;31.351;59.09;T00598P;N00364B;N00360X;1;Ciutat Vella;11840;49407;Carrer;Carrer Brosolí;6 <=> 8;1;Ciutat Vella;11830;49407;Carrer;Carrer Brosolí;5 B <=> 7;30;30.909210100456335
Point (431498.2776790001662448 4581598.15976334549486637);431502.919;4581603.716;14.479;50.12;T18738U;N00374D;N00483H;1;Ciutat Vella;2;0;;;0;1;Ciutat Vella;12070;358955;Plaça;Plaça Víctor Balaguer;1 <=> 2;0;39.87592423109267
Point (431504.6889511106419377 4581605.83410956710577011);431502.919;4581603.716;14.479;50.12;T18738U;N00374D;N00483H;1;Ciutat Vella;2;0;;;0;1;Ciutat Vella;12070;358955;Plaça;Plaça Víctor Balaguer;1 <=> 2;10;39.87592423109267
Point (431493.10719979286659509 4581667.75390915665775537);431502.568;4581665.577;19.416;347.04;T00592J;N00366D;N00368F;1;Ciutat Vella;12100;260103;Carrer;Carrer Argenteria;48 - 60;1;Ciutat Vella;11860;260103;Carrer;Carrer Argenteria;53 - 57;0;102.95877746942247
Point (431502.85251637158216909 4581665.51140948385000229);431502.568;4581665.577;19.416;347.04;T00592J;N00366D;N00368F;1;Ciutat Vella;12100;260103;Carrer;Carrer Argenteria;48 - 60;1;Ciutat Vella;11860;260103;Carrer;Carrer Argenteria;53 - 57;10;102.95877746942247
Point (431510.17915058304788545 4581519.54635456949472427);431501.288;4581504.142;44.427;60.01;T00368D;N00234S;N00220M;1;Ciutat Vella;12191;16102;Carrer;Carrer Àngel J. Baixeras;2 - 4;1;Ciutat Vella;12210;16102;Carrer;Carrer Àngel J. Baixeras;7 <=> 9;40;29.99230032277749
Point (431498.08854190801503137 4581843.36714038625359535);431500.409;4581840.931;6.729;-46;T00538D;N00356B;N00357C;1;Ciutat Vella;11810;217501;Carrer;Carrer Montcada;8 <=> 10;1;Ciutat Vella;11670;217501;Carrer;Carrer Montcada;15 <=> 29 - 33;0;136.40348781993106
Point (431483.74476788495667279 4581612.81489589251577854);431493.523;4581628.162;36.464;57.5;T16564I;N00373C;N09913S;1;Ciutat Vella;12070;35901;Carrer;Carrer Basea;2 - 6;1;Ciutat Vella;12100;35901;Carrer;Carrer Basea;1 <=> 3 - 9;0;32.503639878663726
Point (431489.1182997461874038 4581621.24846899881958961);431493.523;4581628.162;36.464;57.5;T16564I;N00373C;N09913S;1;Ciutat Vella;12070;35901;Carrer;Carrer Basea;2 - 6;1;Ciutat Vella;12100;35901;Carrer;Carrer Basea;1 <=> 3 - 9;10;32.503639878663726
Point (431494.47389807068975642 4581629.69318116083741188);431493.523;4581628.162;36.464;57.5;T16564I;N00373C;N09913S;1;Ciutat Vella;12070;35901;Carrer;Carrer Basea;2 - 6;1;Ciutat Vella;12100;35901;Carrer;Carrer Basea;1 <=> 3 - 9;20;31.187666615922684
Point (431499.44422904175007716 4581638.35998381767421961);431493.523;4581628.162;36.464;57.5;T16564I;N00373C;N09913S;1;Ciutat Vella;12070;35901;Carrer;Carrer Basea;2 - 6;1;Ciutat Vella;12100;35901;Carrer;Carrer Basea;1 <=> 3 - 9;30;25.410650373224463
Point (431483.74476788495667279 4581612.81489589251577854);431491.011;4581605.487;20.639;314.76;T00557G;N00373C;N00374D;1;Ciutat Vella;12090;225907;Carrer;Carrer Nau;4 - 6;1;Ciutat Vella;12070;225907;Carrer;Carrer Nau;3;0;135.23991780199728
Point (431490.78616471635177732 4581605.71428108401596546);431491.011;4581605.487;20.639;314.76;T00557G;N00373C;N00374D;1;Ciutat Vella;12090;225907;Carrer;Carrer Nau;4 - 6;1;Ciutat Vella;12070;225907;Carrer;Carrer Nau;3;10;135.23991780199728
Point (431497.82756154768867418 4581598.61366627458482981);431491.011;4581605.487;20.639;314.76;T00557G;N00373C;N00374D;1;Ciutat Vella;12090;225907;Carrer;Carrer Nau;4 - 6;1;Ciutat Vella;12070;225907;Carrer;Carrer Nau;3;20;135.23991780199728
Point (431493.10719979286659509 4581667.75390915665775537);431489.449;4581657.849;34.874;69.73;T16987B;N00366D;N09913S;1;Ciutat Vella;12100;701079;Plaça;Plaça Jacint Reventós;1 - 2 <=> 3;1;Ciutat Vella;12100;701079;Plaça;Plaça Jacint Reventós;1 - 2 <=> 3;0;200.26863886383128
Point (431489.64297737932065502 4581658.37312224600464106);431489.449;4581657.849;34.874;69.73;T16987B;N00366D;N09913S;1;Ciutat Vella;12100;701079;Plaça;Plaça Jacint Reventós;1 - 2 <=> 3;1;Ciutat Vella;12100;701079;Plaça;Plaça Jacint Reventós;1 - 2 <=> 3;10;200.26863886383128
Point (431488.52435874112416059 4581650.00615497119724751);431489.449;4581657.849;34.874;69.73;T16987B;N00366D;N09913S;1;Ciutat Vella;12100;701079;Plaça;Plaça Jacint Reventós;1 - 2 <=> 3;1;Ciutat Vella;12100;701079;Plaça;Plaça Jacint Reventós;1 - 2 <=> 3;20;112.98131449351953
Point (431497.73068105260608718 4581646.10184587724506855);431489.449;4581657.849;34.874;69.73;T16987B;N00366D;N09913S;1;Ciutat Vella;12100;701079;Plaça;Plaça Jacint Reventós;1 - 2 <=> 3;1;Ciutat Vella;12100;701079;Plaça;Plaça Jacint Reventós;1 - 2 <=> 3;30;112.98131449351953
Point (431479.4236535580130294 4581861.85631006490439177);431488.756;4581852.612;26.272;-45;T00537C;N00341U;N00356B;1;Ciutat Vella;11810;217501;Carrer;Carrer Montcada;8 <=> 10;1;Ciutat Vella;11680;217501;Carrer;Carrer Montcada;7 <=> 13;0;134.72902386120433
Point (431486.52808425505645573 4581854.81876329984515905);431488.756;4581852.612;26.272;-45;T00537C;N00341U;N00356B;1;Ciutat Vella;11810;217501;Carrer;Carrer Montcada;8 <=> 10;1;Ciutat Vella;11680;217501;Carrer;Carrer Montcada;7 <=> 13;10;134.72902386120433
Point (431493.63251495215808973 4581847.78121653478592634);431488.756;4581852.612;26.272;-45;T00537C;N00341U;N00356B;1;Ciutat Vella;11810;217501;Carrer;Carrer Montcada;8 <=> 10;1;Ciutat Vella;11680;217501;Carrer;Carrer Montcada;7 <=> 13;20;134.72902386120433
Point (431476.06468092527939007 4581734.54114055912941694);431487.458;4581748.249;35.859;52.08;T00596N;N00363A;N00359E;1;Ciutat Vella;11830;150808;Carrer;Carrer Grunyí;12 <=> 14;1;Ciutat Vella;11820;150808;Carrer;Carrer Grunyí;11 <=> 13;0;61.202057865567895
Point (431482.53288889670511708 4581741.8896383885294199);431487.458;4581748.249;35.859;52.08;T00596N;N00363A;N00359E;1;Ciutat Vella;11830;150808;Carrer;Carrer Grunyí;12 <=> 14;1;Ciutat Vella;11820;150808;Carrer;Carrer Grunyí;11 <=> 13;10;34.40263564053362
Point (431488.65977736364584416 4581749.79202927835285664);431487.458;4581748.249;35.859;52.08;T00596N;N00363A;N00359E;1;Ciutat Vella;11830;150808;Carrer;Carrer Grunyí;12 <=> 14;1;Ciutat Vella;11820;150808;Carrer;Carrer Grunyí;11 <=> 13;20;37.917653609008774
Point (431494.83450857392745093 4581757.65789950639009476);431487.458;4581748.249;35.859;52.08;T00596N;N00363A;N00359E;1;Ciutat Vella;11830;150808;Carrer;Carrer Grunyí;12 <=> 14;1;Ciutat Vella;11820;150808;Carrer;Carrer Grunyí;11 <=> 13;30;38.251473693960385
Point (431476.91131057834718376 4581685.62905922532081604);431486.123;4581706.051;44.805;66.46;T16602X;N09925W;N00364B;1;Ciutat Vella;11870;49407;Carrer;Carrer Brosolí;2 <=> 4;1;Ciutat Vella;11882;49407;Carrer;Carrer Brosolí;1 <=> 5;0;24.377109912099858
Point (431481.03871629841160029 4581694.73754548933357);431486.123;4581706.051;44.805;66.46;T16602X;N09925W;N00364B;1;Ciutat Vella;11870;49407;Carrer;Carrer Brosolí;2 <=> 4;1;Ciutat Vella;11882;49407;Carrer;Carrer Brosolí;1 <=> 5;10;24.377109912099858
Point (431485.16349857189925388 4581703.8471973892301321);431486.123;4581706.051;44.805;66.46;T16602X;N09925W;N00364B;1;Ciutat Vella;11870;49407;Carrer;Carrer Brosolí;2 <=> 4;1;Ciutat Vella;11882;49407;Carrer;Carrer Brosolí;1 <=> 5;20;23.535461301867695
Point (431489.15666433295700699 4581713.01532845385372639);431486.123;4581706.051;44.805;66.46;T16602X;N09925W;N00364B;1;Ciutat Vella;11870;49407;Carrer;Carrer Brosolí;2 <=> 4;1;Ciutat Vella;11882;49407;Carrer;Carrer Brosolí;1 <=> 5;30;23.535461301867695
Point (431493.14983009401476011 4581722.1834595175459981);431486.123;4581706.051;44.805;66.46;T16602X;N09925W;N00364B;1;Ciutat Vella;11870;49407;Carrer;Carrer Brosolí;2 <=> 4;1;Ciutat Vella;11882;49407;Carrer;Carrer Brosolí;1 <=> 5;40;23.535461301867695
Point (431476.06468092527939007 4581734.54114055912941694);431485.567;4581730.565;20.601;337.29;T00547E;N00363A;N00364B;1;Ciutat Vella;11882;213205;Carrer;Carrer Mirallers;6 <=> 8;1;Ciutat Vella;11830;213205;Carrer;Carrer Mirallers;5;0;112.70673196464695
Point (431485.28960833605378866 4581730.68099622707813978);431485.567;4581730.565;20.601;337.29;T00547E;N00363A;N00364B;1;Ciutat Vella;11882;213205;Carrer;Carrer Mirallers;6 <=> 8;1;Ciutat Vella;11830;213205;Carrer;Carrer Mirallers;5;10;112.70673196464695
Point (431494.51453574682818726 4581726.82085189502686262);431485.567;4581730.565;20.601;337.29;T00547E;N00363A;N00364B;1;Ciutat Vella;11882;213205;Carrer;Carrer Mirallers;6 <=> 8;1;Ciutat Vella;11830;213205;Carrer;Carrer Mirallers;5;20;112.70673196464695
Point (431472.84820344514446333 4581672.35606966726481915);431482.978;4581670.055;20.775;347.2;T00591I;N00372B;N00366D;1;Ciutat Vella;12100;260103;Carrer;Carrer Argenteria;58 - 60;1;Ciutat Vella;11870;260103;Carrer;Carrer Argenteria;49 <=> 51;0;102.79846563199244
Point (431482.59975631488487124 4581670.14084583427757025);431482.978;4581670.055;20.775;347.2;T00591I;N00372B;N00366D;1;Ciutat Vella;12100;260103;Carrer;Carrer Argenteria;58 - 60;1;Ciutat Vella;11870;260103;Carrer;Carrer Argenteria;49 <=> 51;10;102.79846563199244
Point (431492.35130918462527916 4581667.92562200222164392);431482.978;4581670.055;20.775;347.2;T00591I;N00372B;N00366D;1;Ciutat Vella;12100;260103;Carrer;Carrer Argenteria;58 - 60;1;Ciutat Vella;11870;260103;Carrer;Carrer Argenteria;49 <=> 51;20;102.79846563199244
Point (431454.0951446121907793 4581800.03240726515650749);431478.412;4581819.263;62.004;38.34;T00624A;N00358D;N00357C;1;Ciutat Vella;11800;35300;Carrer;Carrer Barra de Ferro;6 <=> 10;1;Ciutat Vella;11810;35300;Carrer;Carrer Barra de Ferro;3 - 5 B <=> 9;0;51.66129600832191
Point (431461.93871984502766281 4581806.23549742810428143);431478.412;4581819.263;62.004;38.34;T00624A;N00358D;N00357C;1;Ciutat Vella;11800;35300;Carrer;Carrer Barra de Ferro;6 <=> 10;1;Ciutat Vella;11810;35300;Carrer;Carrer Barra de Ferro;3 - 5 B <=> 9;10;51.66129600832191
Point (431469.78229507786454633 4581812.43858759105205536);431478.412;4581819.263;62.004;38.34;T00624A;N00358D;N00357C;1;Ciutat Vella;11800;35300;Carrer;Carrer Barra de Ferro;6 <=> 10;1;Ciutat Vella;11810;35300;Carrer;Carrer Barra de Ferro;3 - 5 B <=> 9;20;51.66129600832191
Point (431477.62587031070142984 4581818.64167775306850672);431478.412;4581819.263;62.004;38.34;T00624A;N00358D;N00357C;1;Ciutat Vella;11800;35300;Carrer;Carrer Barra de Ferro;6 <=> 10;1;Ciutat Vella;11810;35300;Carrer;Carrer Barra de Ferro;3 - 5 B <=> 9;30;51.66129600832191
Point (431485.46944554353831336 4581824.84476791601628065);431478.412;4581819.263;62.004;38.34;T00624A;N00358D;N00357C;1;Ciutat Vella;11800;35300;Carrer;Carrer Barra de Ferro;6 <=> 10;1;Ciutat Vella;11810;35300;Carrer;Carrer Barra de Ferro;3 - 5 B <=> 9;40;51.66129600832191
Point (431493.31302077637519687 4581831.04785807896405458);431478.412;4581819.263;62.004;38.34;T00624A;N00358D;N00357C;1;Ciutat Vella;11800;35300;Carrer;Carrer Barra de Ferro;6 <=> 10;1;Ciutat Vella;11810;35300;Carrer;Carrer Barra de Ferro;3 - 5 B <=> 9;50;51.66129600832191
Point (431501.15659600921208039 4581837.25094824191182852);431478.412;4581819.263;62.004;38.34;T00624A;N00358D;N00357C;1;Ciutat Vella;11800;35300;Carrer;Carrer Barra de Ferro;6 <=> 10;1;Ciutat Vella;11810;35300;Carrer;Carrer Barra de Ferro;3 - 5 B <=> 9;60;51.66129600832191
Point (431454.0951446121907793 4581800.03240726515650749);431476.075;4581780.901;58.274;320.22;T00540X;N00358D;N00359E;1;Ciutat Vella;11820;34104;Carrer;Carrer Banys Vells;2 <=> 6 T;1;Ciutat Vella;11800;34104;Carrer;Carrer Banys Vells;1 - 3 <=> 7;0;131.44165939593478
Point (431461.59144496970111504 4581793.41383635066449642);431476.075;4581780.901;58.274;320.22;T00540X;N00358D;N00359E;1;Ciutat Vella;11820;34104;Carrer;Carrer Banys Vells;2 <=> 6 T;1;Ciutat Vella;11800;34104;Carrer;Carrer Banys Vells;1 - 3 <=> 7;10;131.44165939593478
Point (431469.08774532726965845 4581786.79526543617248535);431476.075;4581780.901;58.274;320.22;T00540X;N00358D;N00359E;1;Ciutat Vella;11820;34104;Carrer;Carrer Banys Vells;2 <=> 6 T;1;Ciutat Vella;11800;34104;Carrer;Carrer Banys Vells;1 - 3 <=> 7;20;131.44165939593478
Point (431476.73427559388801455 4581780.35188963264226913);431476.075;4581780.901;58.274;320.22;T00540X;N00358D;N00359E;1;Ciutat Vella;11820;34104;Carrer;Carrer Banys Vells;2 <=> 6 T;1;Ciutat Vella;11800;34104;Carrer;Carrer Banys Vells;1 - 3 <=> 7;30;129.7845563861527
Point (431484.41883591463556513 4581773.95286371652036905);431476.075;4581780.901;58.274;320.22;T00540X;N00358D;N00359E;1;Ciutat Vella;11820;34104;Carrer;Carrer Banys Vells;2 <=> 6 T;1;Ciutat Vella;11800;34104;Carrer;Carrer Banys Vells;1 - 3 <=> 7;40;129.7845563861527
Point (431492.10339623532490805 4581767.55383780039846897);431476.075;4581780.901;58.274;320.22;T00540X;N00358D;N00359E;1;Ciutat Vella;11820;34104;Carrer;Carrer Banys Vells;2 <=> 6 T;1;Ciutat Vella;11800;34104;Carrer;Carrer Banys Vells;1 - 3 <=> 7;50;129.7845563861527
Point (431472.84820344514446333 4581672.35606966726481915);431474.88;4581678.993;13.881;72.98;T16603Y;N00372B;N09925W;1;Ciutat Vella;11870;49407;Carrer;Carrer Brosolí;2;1;Ciutat Vella;11882;49407;Carrer;Carrer Brosolí;1;0;17.020316682118374
Point (431475.77531129820272326 4581681.91807989589869976);431474.88;4581678.993;13.881;72.98;T16603Y;N00372B;N09925W;1;Ciutat Vella;11870;49407;Carrer;Carrer Brosolí;2;1;Ciutat Vella;11882;49407;Carrer;Carrer Brosolí;1;10;17.020316682118374
Point (431512.39213265827856958 4581523.38054180052131414);431474.846;4581561.353;106.801;314.68;T00349A;N00220M;N00237V;1;Ciutat Vella;12090;177101;Via;Via Laietana;8 - 10 B <=> 12;1;Ciutat Vella;12210;177101;Via;Via Laietana;3 - 3 B <=> 11;0;315.32401581504223
Point (431505.36116559983929619 4581530.49148422945290804);431474.846;4581561.353;106.801;314.68;T00349A;N00220M;N00237V;1;Ciutat Vella;12090;177101;Via;Via Laietana;8 - 10 B <=> 12;1;Ciutat Vella;12210;177101;Via;Via Laietana;3 - 3 B <=> 11;10;315.32401581504223
Point (431498.3301985414000228 4581537.60242665745317936);431474.846;4581561.353;106.801;314.68;T00349A;N00220M;N00237V;1;Ciutat Vella;12090;177101;Via;Via Laietana;8 - 10 B <=> 12;1;Ciutat Vella;12210;177101;Via;Via Laietana;3 - 3 B <=> 11;20;315.32401581504223
Point (431491.29923148296074942 4581544.71336908638477325);431474.846;4581561.353;106.801;314.68;T00349A;N00220M;N00237V;1;Ciutat Vella;12090;177101;Via;Via Laietana;8 - 10 B <=> 12;1;Ciutat Vella;12210;177101;Via;Via Laietana;3 - 3 B <=> 11;30;315.32401581504223
Point (431484.26826442452147603 4581551.82431151531636715);431474.846;4581561.353;106.801;314.68;T00349A;N00220M;N00237V;1;Ciutat Vella;12090;177101;Via;Via Laietana;8 - 10 B <=> 12;1;Ciutat Vella;12210;177101;Via;Via Laietana;3 - 3 B <=> 11;40;315.32401581504223
Point (431477.23729736608220264 4581558.93525394331663847);431474.846;4581561.353;106.801;314.68;T00349A;N00220M;N00237V;1;Ciutat Vella;12090;177101;Via;Via Laietana;8 - 10 B <=> 12;1;Ciutat Vella;12210;177101;Via;Via Laietana;3 - 3 B <=> 11;50;315.32401581504223
Point (431470.20633030764292926 4581566.04619637224823236);431474.846;4581561.353;106.801;314.68;T00349A;N00220M;N00237V;1;Ciutat Vella;12090;177101;Via;Via Laietana;8 - 10 B <=> 12;1;Ciutat Vella;12210;177101;Via;Via Laietana;3 - 3 B <=> 11;60;315.32401581504223
Point (431463.17536324920365587 4581573.15713880117982626);431474.846;4581561.353;106.801;314.68;T00349A;N00220M;N00237V;1;Ciutat Vella;12090;177101;Via;Via Laietana;8 - 10 B <=> 12;1;Ciutat Vella;12210;177101;Via;Via Laietana;3 - 3 B <=> 11;70;315.32401581504223
Point (431456.14439619076438248 4581580.26808122918009758);431474.846;4581561.353;106.801;314.68;T00349A;N00220M;N00237V;1;Ciutat Vella;12090;177101;Via;Via Laietana;8 - 10 B <=> 12;1;Ciutat Vella;12210;177101;Via;Via Laietana;3 - 3 B <=> 11;80;315.32401581504223
Point (431449.11342913232510909 4581587.37902365811169147);431474.846;4581561.353;106.801;314.68;T00349A;N00220M;N00237V;1;Ciutat Vella;12090;177101;Via;Via Laietana;8 - 10 B <=> 12;1;Ciutat Vella;12210;177101;Via;Via Laietana;3 - 3 B <=> 11;90;315.32401581504223
Point (431442.08246207388583571 4581594.48996608704328537);431474.846;4581561.353;106.801;314.68;T00349A;N00220M;N00237V;1;Ciutat Vella;12090;177101;Via;Via Laietana;8 - 10 B <=> 12;1;Ciutat Vella;12210;177101;Via;Via Laietana;3 - 3 B <=> 11;100;315.32401581504223
Point (431451.52883211721200496 4581627.8231629254296422);431467.637;4581620.319;35.54;335.02;T18754U;N00371A;N00373C;1;Ciutat Vella;12090;225907;Carrer;Carrer Nau;2;1;Ciutat Vella;12100;225907;Carrer;Carrer Nau;1;0;114.97914947061685
Point (431460.59344733919715509 4581623.60027873609215021);431467.637;4581620.319;35.54;335.02;T18754U;N00371A;N00373C;1;Ciutat Vella;12090;225907;Carrer;Carrer Nau;2;1;Ciutat Vella;12100;225907;Carrer;Carrer Nau;1;10;114.97914947061685
Point (431469.65806256118230522 4581619.37739454675465822);431467.637;4581620.319;35.54;335.02;T18754U;N00371A;N00373C;1;Ciutat Vella;12090;225907;Carrer;Carrer Nau;2;1;Ciutat Vella;12100;225907;Carrer;Carrer Nau;1;20;114.97914947061685
Point (431478.72267778316745535 4581615.15451035741716623);431467.637;4581620.319;35.54;335.02;T18754U;N00371A;N00373C;1;Ciutat Vella;12090;225907;Carrer;Carrer Nau;2;1;Ciutat Vella;12100;225907;Carrer;Carrer Nau;1;30;114.97914947061685
Point (431456.22541828424436972 4581704.01224407739937305);431466.191;4581719.239;36.551;51.01;T00595M;N00403R;N00363A;1;Ciutat Vella;11882;150808;Carrer;Carrer Grunyí;2 <=> 10;1;Ciutat Vella;11884;150808;Carrer;Carrer Grunyí;5 <=> 9;0;24.88030192907436
Point (431460.94818550848867744 4581712.76277898624539375);431466.191;4581719.239;36.551;51.01;T00595M;N00403R;N00363A;1;Ciutat Vella;11882;150808;Carrer;Carrer Grunyí;2 <=> 10;1;Ciutat Vella;11884;150808;Carrer;Carrer Grunyí;5 <=> 9;10;38.994078204699925
Point (431467.1972056805389002 4581720.56605531461536884);431466.191;4581719.239;36.551;51.01;T00595M;N00403R;N00363A;1;Ciutat Vella;11882;150808;Carrer;Carrer Grunyí;2 <=> 10;1;Ciutat Vella;11884;150808;Carrer;Carrer Grunyí;5 <=> 9;20;32.39595609942579
Point (431472.55487769556930289 4581729.00971273146569729);431466.191;4581719.239;36.551;51.01;T00595M;N00403R;N00363A;1;Ciutat Vella;11882;150808;Carrer;Carrer Grunyí;2 <=> 10;1;Ciutat Vella;11884;150808;Carrer;Carrer Grunyí;5 <=> 9;30;32.39595609942579
Point (431451.52883211721200496 4581627.8231629254296422);431462.189;4581650.09;49.373;64.42;T00555E;N00371A;N00372B;1;Ciutat Vella;12100;192309;Carrer;Carrer Manresa;6 - 4 <=> 8;1;Ciutat Vella;12110;192309;Carrer;Carrer Manresa;7 - 1 <=> 9;0;25.58197579551428
Point (431455.84685239125974476 4581636.84284700639545918);431462.189;4581650.09;49.373;64.42;T00555E;N00371A;N00372B;1;Ciutat Vella;12100;192309;Carrer;Carrer Manresa;6 - 4 <=> 8;1;Ciutat Vella;12110;192309;Carrer;Carrer Manresa;7 - 1 <=> 9;10;25.58197579551428
Point (431460.16487266530748457 4581645.86253108642995358);431462.189;4581650.09;49.373;64.42;T00555E;N00371A;N00372B;1;Ciutat Vella;12100;192309;Carrer;Carrer Manresa;6 - 4 <=> 8;1;Ciutat Vella;12110;192309;Carrer;Carrer Manresa;7 - 1 <=> 9;20;25.58197579551428
Point (431464.48289293935522437 4581654.88221516739577055);431462.189;4581650.09;49.373;64.42;T00555E;N00371A;N00372B;1;Ciutat Vella;12100;192309;Carrer;Carrer Manresa;6 - 4 <=> 8;1;Ciutat Vella;12110;192309;Carrer;Carrer Manresa;7 - 1 <=> 9;30;25.58197579551428
Point (431468.80091321340296417 4581663.90189924743026495);431462.189;4581650.09;49.373;64.42;T00555E;N00371A;N00372B;1;Ciutat Vella;12100;192309;Carrer;Carrer Manresa;6 - 4 <=> 8;1;Ciutat Vella;12110;192309;Carrer;Carrer Manresa;7 - 1 <=> 9;40;25.58197579551428
Point (431449.97919924731831998 4581676.45624917838722467);431461.414;4581674.406;23.234;-10;T00590H;N00402Q;N00372B;1;Ciutat Vella;12110;260103;Carrer;Carrer Argenteria;4 - 2 <=> 6;1;Ciutat Vella;11882;260103;Carrer;Carrer Argenteria;41 <=> 47;0;100.1645551942981
Point (431459.82224894047249109 4581674.69149062875658274);431461.414;4581674.406;23.234;-10;T00590H;N00402Q;N00372B;1;Ciutat Vella;12110;260103;Carrer;Carrer Argenteria;4 - 2 <=> 6;1;Ciutat Vella;11882;260103;Carrer;Carrer Argenteria;41 <=> 47;10;100.1645551942981
Point (431469.66529863362666219 4581672.9267320791259408);431461.414;4581674.406;23.234;-10;T00590H;N00402Q;N00372B;1;Ciutat Vella;12110;260103;Carrer;Carrer Argenteria;4 - 2 <=> 6;1;Ciutat Vella;11882;260103;Carrer;Carrer Argenteria;41 <=> 47;20;100.1645551942981
Point (431446.87977795983897522 4581753.24839027691632509);431460.735;4581742.612;34.832;330.1;T00546D;N00362Z;N00363A;1;Ciutat Vella;11884;213205;Carrer;Carrer Mirallers;2 <=> 4;1;Ciutat Vella;11820;213205;Carrer;Carrer Mirallers;1 <=> 3;0;129.228836993961
